SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018,NPOPCHG_2018,BIRTHS2018,DEATHS2018,NATURALINC2018,INTERNATIONALMIG2018,DOMESTICMIG2018,NETMIG2018,RESIDUAL2018,GQESTIMATES2018,RBIRTH2018,RDEATH2018,RNATURALINC2018,RINTERNATIONALMIG2018,RDOMESTICMIG2018,RNETMIG2018
50,2,4,46,25,South Dakota,Clark County,3739,53,66,34,32,12,9,21,0,489,17.77777778,9.158249158,8.61952862,3.232323232,2.424242424,5.656565657
50,2,4,46,27,South Dakota,Clay County,14041,20,143,86,57,54,-89,-35,-2,2254,10.19171834,6.129285154,4.062433184,3.848620911,-6.343097427,-2.494476516
50,2,4,46,29,South Dakota,Codington County,28015,-68,342,233,109,16,-194,-178,1,381,12.19294806,8.306891511,3.886056544,0.570430318,-6.91646761,-6.346037292
50,2,4,46,31,South Dakota,Corson County,4165,-42,99,59,40,3,-84,-81,-1,1,23.65026278,14.09460105,9.55566173,0.71667463,-20.06688963,-19.350215
50,2,4,46,33,South Dakota,Custer County,8726,60,72,83,-11,1,70,71,0,252,8.279668813,9.544618215,-1.264949402,0.1149954,8.049678013,8.164673413
50,2,4,46,35,South Dakota,Davison County,19790,-58,230,184,46,-7,-96,-103,-1,771,11.60502548,9.284020385,2.321005096,-0.353196428,-4.843836722,-5.19703315
50,2,4,46,37,South Dakota,Day County,5505,-10,53,87,-34,7,16,23,1,139,9.618874773,15.78947368,-6.170598911,1.270417423,2.903811252,4.174228675
50,2,4,46,39,South Dakota,Deuel County,4337,44,59,43,16,4,24,28,0,50,13.67323291,9.965237544,3.707995365,0.926998841,5.561993048,6.488991889
50,2,4,46,41,South Dakota,Dewey County,5904,47,156,81,75,1,-30,-29,1,19,26.52835643,13.77433892,12.75401752,0.170053567,-5.101607006,-4.931553439
50,2,4,46,43,South Dakota,Douglas County,2935,10,49,27,22,9,-21,-12,0,178,16.72354949,9.215017065,7.508532423,3.071672355,-7.167235495,-4.09556314
50,2,4,46,45,South Dakota,Edmunds County,3875,-47,43,41,2,9,-59,-50,1,420,11.02988329,10.51686546,0.513017827,2.308580223,-15.13402591,-12.82544568
50,2,4,46,47,South Dakota,Fall River County,6758,63,52,101,-49,6,104,110,2,221,7.730617706,15.01523824,-7.284620531,0.891994351,15.46123541,16.35322976
50,2,4,46,49,South Dakota,Faulk County,2330,0,31,17,14,2,-17,-15,1,497,13.30472103,7.296137339,6.008583691,0.858369099,-7.296137339,-6.43776824
50,2,4,46,51,South Dakota,Grant County,7147,-40,87,73,14,12,-67,-55,1,104,12.13897028,10.18557276,1.953397516,1.674340728,-9.3484024,-7.674061672
50,2,4,46,53,South Dakota,Gregory County,4212,-6,55,47,8,0,-13,-13,-1,44,13.04863582,11.15065243,1.897983393,0,-3.084223013,-3.084223013
50,2,4,46,55,South Dakota,Haakon County,1918,-10,22,13,9,0,-20,-20,1,36,11.44045762,6.760270411,4.680187208,0,-10.40041602,-10.40041602
50,2,4,46,57,South Dakota,Hamlin County,6111,85,115,55,60,21,4,25,0,245,18.95031721,9.063195188,9.887122024,3.460492708,0.659141468,4.119634177
50,2,4,46,59,South Dakota,Hand County,3262,-19,43,29,14,0,-33,-33,0,61,13.14381782,8.864435274,4.279382546,0,-10.087116,-10.087116
50,2,4,46,61,South Dakota,Hanson County,3376,-35,43,18,25,0,-61,-61,1,520,12.67128334,5.304258141,7.367025195,0,-17.97554148,-17.97554148
50,2,4,46,63,South Dakota,Harding County,1249,8,16,7,9,1,-2,-1,0,29,12.85140562,5.62248996,7.228915663,0.803212851,-1.606425703,-0.803212851
50,2,4,46,65,South Dakota,Hughes County,17650,-20,222,163,59,-3,-76,-79,0,771,12.57078143,9.229898075,3.340883352,-0.169875425,-4.303510759,-4.473386183
50,2,4,46,67,South Dakota,Hutchinson County,7380,4,118,92,26,36,-58,-22,0,832,15.99349417,12.46950393,3.523990241,4.879371103,-7.861209,-2.981837896
50,2,4,46,69,South Dakota,Hyde County,1282,-21,16,13,3,0,-25,-25,1,38,12.37911025,10.05802708,2.321083172,0,-19.34235977,-19.34235977
50,2,4,46,71,South Dakota,Jackson County,3307,6,78,34,44,9,-48,-39,1,42,23.60774818,10.2905569,13.31719128,2.723970944,-14.52784504,-11.80387409
50,2,4,46,73,South Dakota,Jerauld County,2043,10,18,21,-3,10,3,13,0,176,8.83218842,10.30421982,-1.472031403,4.906771345,1.472031403,6.378802748
50,2,4,46,75,South Dakota,Jones County,928,2,13,10,3,0,0,0,-1,0,14.02373247,10.78748652,3.236245955,0,0,0
50,2,4,46,77,South Dakota,Kingsbury County,4919,-18,64,56,8,0,-27,-27,1,203,12.98701299,11.36363636,1.623376623,0,-5.478896104,-5.478896104
50,2,4,46,79,South Dakota,Lake County,13057,265,128,113,15,3,244,247,3,878,9.903671322,8.743084839,1.160586483,0.232117297,18.87887346,19.11099075
50,2,4,46,81,South Dakota,Lawrence County,25741,135,236,226,10,81,46,127,-2,1074,9.192357879,8.802851189,0.38950669,3.155004187,1.791730773,4.94673496
50,2,4,46,83,South Dakota,Lincoln County,58807,2139,823,255,568,17,1543,1560,11,284,14.25416757,4.416540377,9.837627192,0.294436025,26.72439922,27.01883525
50,2,4,46,85,South Dakota,Lyman County,3821,-62,68,16,52,0,-115,-115,1,38,17.65316719,4.153686397,13.49948079,0,-29.85462098,-29.85462098
50,2,4,46,87,South Dakota,McCook County,5546,35,79,60,19,3,14,17,-1,312,14.28959031,10.8528534,3.436736909,0.54264267,2.532332459,3.074975129
50,2,4,46,89,South Dakota,McPherson County,2407,-1,22,22,0,-2,2,0,-1,347,9.138110073,9.138110073,0,-0.830737279,0.830737279,0
50,2,4,46,91,South Dakota,Marshall County,5112,114,79,41,38,149,-72,77,-1,373,15.628091,8.110781405,7.517309595,29.47576657,-14.24332344,15.23244313
50,2,4,46,93,South Dakota,Meade County,28294,312,263,204,59,13,239,252,1,791,9.346790817,7.24998223,2.096808586,0.462008672,8.493851731,8.955860402
50,2,4,46,95,South Dakota,Mellette County,2042,-25,46,31,15,0,-41,-41,1,49,22.38987588,15.0888294,7.301046483,0,-19.95619372,-19.95619372
50,2,4,46,97,South Dakota,Miner County,2213,-1,22,18,4,0,-5,-5,0,80,9.939010617,8.131917777,1.807092839,0,-2.258866049,-2.258866049
50,2,4,46,99,South Dakota,Minnehaha County,192876,2848,2861,1366,1495,1694,-328,1366,-13,6274,14.94369346,7.134947663,7.808745795,8.848170821,-1.713223158,7.134947663
50,2,4,46,101,South Dakota,Moody County,6579,39,83,51,32,31,-23,8,-1,164,12.65340346,7.774982849,4.878420611,4.725969967,-3.506364814,1.219605153
50,2,4,46,102,South Dakota,Oglala Lakota County,14309,-55,286,180,106,-4,-158,-162,1,92,19.94908102,12.55536568,7.393715342,-0.279008126,-11.02082098,-11.29982911
50,2,4,46,103,South Dakota,Pennington County,111729,1508,1434,916,518,86,899,985,5,2571,12.92182924,8.254111286,4.667717955,0.774949313,8.100923631,8.875872944
50,2,4,46,105,South Dakota,Perkins County,2922,-31,37,24,13,0,-43,-43,-1,65,12.59574468,8.170212766,4.425531915,0,-14.63829787,-14.63829787
50,2,4,46,107,South Dakota,Potter County,2207,-5,22,29,-7,1,1,2,0,63,9.957003847,13.12514144,-3.168137588,0.452591084,0.452591084,0.905182168
50,2,4,46,109,South Dakota,Roberts County,10447,140,162,102,60,40,42,82,-2,281,15.6114484,9.829430471,5.782017924,3.854678616,4.047412547,7.902091163
50,2,4,46,111,South Dakota,Sanborn County,2429,-25,37,12,25,7,-57,-50,0,174,15.15461806,4.915011264,10.2396068,2.867089904,-23.3463035,-20.4792136
50,2,4,46,115,South Dakota,Spink County,6495,-22,82,68,14,6,-42,-36,0,405,12.60375038,10.45189056,2.151859822,0.922225638,-6.455579465,-5.533353827
50,2,4,46,117,South Dakota,Stanley County,3022,28,32,12,20,0,7,7,1,0,10.63829787,3.989361702,6.64893617,0,2.32712766,2.32712766
50,2,4,46,119,South Dakota,Sully County,1392,-17,18,8,10,3,-30,-27,0,0,12.85255266,5.712245627,7.140307033,2.14209211,-21.4209211,-19.27882899
50,2,4,46,121,South Dakota,Todd County,10283,38,246,120,126,61,-149,-88,0,28,23.96726422,11.6913484,12.27591582,5.943102104,-14.5167576,-8.573655495
50,2,4,46,123,South Dakota,Tripp County,5478,28,80,65,15,-3,17,14,-1,131,14.64128843,11.89604685,2.745241581,-0.549048316,3.111273792,2.562225476
50,2,4,46,125,South Dakota,Turner County,8424,110,86,99,-13,9,117,126,-3,153,10.27601864,11.8293703,-1.553351655,1.0753973,13.98016489,15.05556219
50,2,4,46,127,South Dakota,Union County,15619,372,176,116,60,83,229,312,0,89,11.404134,7.516361045,3.887772954,5.37808592,14.83833344,20.21641936
50,2,4,46,129,South Dakota,Walworth County,5587,26,70,56,14,58,-45,13,-1,152,12.55830642,10.04664514,2.511661285,10.40545389,-8.073196986,2.332256907
50,2,4,46,135,South Dakota,Yankton County,22869,170,293,211,82,37,53,90,-2,2295,12.85990169,9.260884832,3.599016854,1.623946629,2.32619382,3.950140449
50,2,4,46,137,South Dakota,Ziebach County,2742,-12,22,24,-2,2,-11,-9,-1,0,8.005822416,8.733624454,-0.727802038,0.727802038,-4.002911208,-3.27510917
40,3,6,47,0,Tennessee,Tennessee,6770010,61216,79474,67259,12215,8994,39952,48946,55,156592,11.79244093,9.979965582,1.81247535,1.334539771,5.928122406,7.262662177
50,3,6,47,1,Tennessee,Anderson County,76482,295,769,949,-180,67,412,479,-4,1184,10.07408184,12.4321244,-2.358042563,0.877715843,5.397297421,6.275013264
50,3,6,47,3,Tennessee,Bedford County,49038,900,646,468,178,55,667,722,0,544,13.2954639,9.632007903,3.663455997,1.131966741,13.72766938,14.85963612
50,3,6,47,5,Tennessee,Benton County,16184,225,148,261,-113,0,339,339,-1,162,9.208847961,16.23992782,-7.031079862,0,21.09323959,21.09323959
50,3,6,47,7,Tennessee,Bledsoe County,14755,25,119,152,-33,1,58,59,-1,2632,8.071900967,10.31032729,-2.238426318,0.067831101,3.934203833,4.002034933
50,3,6,47,9,Tennessee,Blount County,131349,1449,1212,1355,-143,88,1504,1592,0,2084,9.278504415,10.37324545,-1.094741033,0.673686789,11.51391967,12.18760646
50,3,6,47,11,Tennessee,Bradley County,106727,1410,1205,1075,130,75,1203,1278,2,2762,11.36556564,10.13940503,1.226160608,0.707400351,11.34670163,12.05410198
50,3,6,47,13,Tennessee,Campbell County,39583,-43,440,595,-155,-8,123,115,-3,519,11.10984863,15.0235453,-3.913696676,-0.201997248,3.105707685,2.903710437
50,3,6,47,15,Tennessee,Cannon County,14462,294,168,151,17,4,271,275,2,164,11.73594132,10.54837583,1.187565491,0.279427174,18.93119106,19.21061823
50,3,6,47,17,Tennessee,Carroll County,28020,187,298,404,-106,9,283,292,1,1303,10.67086817,14.46654611,-3.79567794,0.322274542,10.13374394,10.45601848
50,3,6,47,19,Tennessee,Carter County,56351,-125,470,728,-258,1,135,136,-3,915,8.33133913,12.90471252,-4.573373395,0.017726254,2.393044218,2.410770472
50,3,6,47,21,Tennessee,Cheatham County,40439,154,470,402,68,-2,89,87,-1,283,11.64461622,9.959863238,1.684752986,-0.049551558,2.205044349,2.15549279
50,3,6,47,23,Tennessee,Chester County,17276,141,180,152,28,14,101,115,-2,1094,10.46177095,8.834384354,1.627386592,0.813693296,5.870215919,6.683909215
50,3,6,47,25,Tennessee,Claiborne County,31756,121,306,424,-118,6,233,239,0,1263,9.654367339,13.37729331,-3.722925967,0.18930132,7.351201275,7.540502595
50,3,6,47,27,Tennessee,Clay County,7717,26,66,109,-43,9,61,70,-1,96,8.566978193,14.14849429,-5.581516096,1.168224299,7.917964694,9.086188993
50,3,6,47,29,Tennessee,Cocke County,35774,293,362,507,-145,-6,442,436,2,294,10.16069048,14.23058031,-4.069889832,-0.168409234,12.40614694,12.2377377
50,3,6,47,31,Tennessee,Coffee County,55700,759,657,669,-12,-22,793,771,0,557,11.87624841,12.09316619,-0.216917779,-0.397682595,14.3346499,13.93696731
50,3,6,47,33,Tennessee,Crockett County,14328,-137,149,193,-44,19,-112,-93,0,194,10.34973778,13.40603619,-3.056298406,1.319765221,-7.779668669,-6.459903449
50,3,6,47,35,Tennessee,Cumberland County,59673,668,501,847,-346,38,973,1011,3,636,8.44301387,14.27391766,-5.83090379,0.640388278,16.39731037,17.03769865
50,3,6,47,37,Tennessee,Davidson County,692587,3581,9837,5552,4285,3458,-4121,-663,-41,26433,14.24008373,8.037099204,6.202984526,5.00581575,-5.965577417,-0.959761666
50,3,6,47,39,Tennessee,Decatur County,11706,-19,111,169,-58,9,32,41,-2,213,9.47462763,14.42533396,-4.950706329,0.768213051,2.731424182,3.499637233
50,3,6,47,41,Tennessee,DeKalb County,20138,292,202,235,-33,81,243,324,1,298,10.10404162,11.75470188,-1.650660264,4.051620648,12.15486195,16.20648259
50,3,6,47,43,Tennessee,Dickson County,53446,661,598,525,73,-2,586,584,4,617,11.25848387,9.884120455,1.374363416,-0.037653792,11.03256112,10.99490733
50,3,6,47,45,Tennessee,Dyer County,37320,-83,457,458,-1,17,-100,-83,1,516,12.23184294,12.25860846,-0.026765521,0.455013851,-2.676552066,-2.221538214
50,3,6,47,47,Tennessee,Fayette County,40507,442,406,422,-16,35,419,454,4,423,10.07794271,10.47510301,-0.397160304,0.868788165,10.40063546,11.26942362
50,3,6,47,49,Tennessee,Fentress County,18217,97,181,253,-72,-1,171,170,-1,132,9.962297383,13.92520021,-3.962902826,-0.055040317,9.411894213,9.356853896
50,3,6,47,51,Tennessee,Franklin County,41890,306,407,471,-64,45,325,370,0,2094,9.751539402,11.284951,-1.533411601,1.078180032,7.786855787,8.86503582
50,3,6,47,53,Tennessee,Gibson County,49045,-73,579,645,-66,13,-18,-5,-2,992,11.79670548,13.14140766,-1.344702179,0.264865581,-0.366736958,-0.101871377
50,3,6,47,55,Tennessee,Giles County,29503,118,319,379,-60,58,121,179,-1,670,10.8341258,12.87189241,-2.037766608,1.969841054,4.109495992,6.079337047
50,3,6,47,57,Tennessee,Grainger County,23145,21,225,289,-64,3,85,88,-3,151,9.725734293,12.49216538,-2.766431088,0.129676457,3.674166288,3.803842746
50,3,6,47,59,Tennessee,Greene County,69087,328,649,926,-277,6,598,604,1,1825,9.416305152,13.43528285,-4.0189777,0.087053669,8.676348969,8.763402638
50,3,6,47,61,Tennessee,Grundy County,13346,12,156,193,-37,0,48,48,1,180,11.69415292,14.46776612,-2.773613193,0,3.5982009,3.5982009
50,3,6,47,63,Tennessee,Hamblen County,64569,458,745,744,1,98,361,459,-2,919,11.57911097,11.56356854,0.015542431,1.523158222,5.610817532,7.133975754
50,3,6,47,65,Tennessee,Hamilton County,364286,3154,4201,3700,501,418,2231,2649,4,9820,11.58228773,10.20101514,1.38127259,1.152439008,6.150936426,7.303375433
50,3,6,47,67,Tennessee,Hancock County,6549,-35,67,97,-30,1,-5,-4,-1,149,10.20330465,14.77194853,-4.568643874,0.152288129,-0.761440646,-0.609152517
50,3,6,47,69,Tennessee,Hardeman County,25220,-181,251,301,-50,-2,-128,-130,-1,3797,9.916832935,11.89229766,-1.975464728,-0.079018589,-5.057189704,-5.136208293
50,3,6,47,71,Tennessee,Hardin County,25776,-7,266,364,-98,35,57,92,-1,371,10.31827615,14.11974631,-3.80147016,1.357667914,2.211059175,3.568727089
50,3,6,47,73,Tennessee,Hawkins County,56530,60,523,726,-203,0,265,265,-2,456,9.256637168,12.84955752,-3.592920354,0,4.690265487,4.690265487
50,3,6,47,75,Tennessee,Haywood County,17335,-261,189,219,-30,8,-238,-230,-1,174,10.82133349,12.53900547,-1.717671982,0.458045862,-13.62686439,-13.16881853
50,3,6,47,77,Tennessee,Henderson County,27847,121,311,324,-13,-1,136,135,-1,218,11.19248556,11.66033865,-0.467853094,-0.0359887,4.894463139,4.858474439
50,3,6,47,79,Tennessee,Henry County,32358,-62,318,470,-152,7,85,92,-2,490,9.818148137,14.51109945,-4.692951311,0.216122758,2.624347772,2.84047053
50,3,6,47,81,Tennessee,Hickman County,25063,215,258,271,-13,2,225,227,1,1541,10.33840236,10.85932961,-0.520927251,0.080142654,9.016048566,9.09619122
50,3,6,47,83,Tennessee,Houston County,8263,90,84,94,-10,0,101,101,-1,177,10.22146508,11.43830616,-1.216841081,0,12.29009491,12.29009491
50,3,6,47,85,Tennessee,Humphreys County,18486,37,195,253,-58,-1,97,96,-1,205,10.55909029,13.69974279,-3.140652498,-0.054149181,5.252470556,5.198321375
50,3,6,47,87,Tennessee,Jackson County,11758,81,104,159,-55,0,135,135,1,177,8.875613399,13.56944741,-4.693834009,0,11.52122893,11.52122893
50,3,6,47,89,Tennessee,Jefferson County,54012,280,481,678,-197,24,453,477,0,1501,8.928571429,12.58538759,-3.656816157,0.445500446,8.408820909,8.854321354
50,3,6,47,91,Tennessee,Johnson County,17778,137,143,235,-92,-5,233,228,1,1771,8.074762133,13.269714,-5.194951862,-0.28233434,13.15678026,12.87444592
50,3,6,47,93,Tennessee,Knox County,465289,4357,5193,4438,755,524,3070,3594,8,12383,11.21330654,9.583026081,1.630280462,1.13147942,6.629087442,7.760566863
50,3,6,47,95,Tennessee,Lake County,7411,-48,61,95,-34,0,-13,-13,-1,2475,8.204438467,12.77740417,-4.572965703,0,-1.748486886,-1.748486886
50,3,6,47,97,Tennessee,Lauderdale County,25825,-283,311,283,28,0,-312,-312,1,1984,11.97697033,10.89865789,1.078312441,0,-12.01548149,-12.01548149
50,3,6,47,99,Tennessee,Lawrence County,43734,407,548,530,18,15,374,389,0,407,12.58887447,12.17537129,0.413503176,0.34458598,8.5916771,8.93626308
50,3,6,47,101,Tennessee,Lewis County,12086,64,135,147,-12,-1,76,75,1,217,11.19960179,12.19512195,-0.995520159,-0.082960013,6.304961009,6.222000996
50,3,6,47,103,Tennessee,Lincoln County,34117,284,353,398,-45,24,306,330,-1,283,10.38999264,11.71449595,-1.324503311,0.706401766,9.006622517,9.713024283
50,3,6,47,105,Tennessee,Loudon County,53054,879,525,620,-95,46,921,967,7,480,9.978237938,11.78382385,-1.805585913,0.874283705,17.50468027,18.37896397
50,3,6,47,107,Tennessee,McMinn County,53285,390,574,645,-71,68,394,462,-1,965,10.81182897,12.14918064,-1.337351667,1.28084385,7.421359955,8.702203805
50,3,6,47,109,Tennessee,McNairy County,25832,-157,275,354,-79,0,-76,-76,-2,313,10.61345787,13.66241485,-3.048956987,0,-2.93317381,-2.93317381
50,3,6,47,111,Tennessee,Macon County,24265,373,317,265,52,10,310,320,1,269,13.16527192,11.00566896,2.159602965,0.415308263,12.87455614,13.2898644
50,3,6,47,113,Tennessee,Madison County,97605,19,1184,1027,157,76,-212,-136,-2,4421,12.13170689,10.52302616,1.608680728,0.778724429,-2.172231302,-1.393506873
50,3,6,47,115,Tennessee,Marion County,28575,157,312,360,-48,3,202,205,0,250,10.948713,12.63313038,-1.684417385,0.105276087,7.088589827,7.193865913
50,3,6,47,117,Tennessee,Marshall County,33683,749,400,335,65,45,636,681,3,359,12.00894667,10.05749283,1.951453833,1.3510065,19.0942252,20.4452317
50,3,6,47,119,Tennessee,Maury County,94340,2120,1217,949,268,68,1770,1838,14,1008,13.046741,10.17367067,2.873070326,0.728987993,18.97512865,19.70411664
50,3,6,47,121,Tennessee,Meigs County,12306,250,125,147,-22,-2,272,270,2,128,10.26188326,12.06797472,-1.806091454,-0.164190132,22.32985798,22.16566784
50,3,6,47,123,Tennessee,Monroe County,46357,259,473,540,-67,48,278,326,0,549,10.23200476,11.6813585,-1.44935374,1.038342978,6.013736412,7.05207939
50,3,6,47,125,Tennessee,Montgomery County,205950,5935,3390,1317,2073,30,3792,3822,40,3844,16.70094713,6.48824406,10.21270307,0.147795992,18.68141342,18.82920942
50,3,6,47,127,Tennessee,Moore County,6411,48,50,55,-5,-1,52,51,2,104,7.82840144,8.611241585,-0.782840144,-0.156568029,8.141537498,7.984969469
50,3,6,47,129,Tennessee,Morgan County,21579,65,194,238,-44,1,109,110,-1,2298,9.003782517,11.04587752,-2.042095004,0.04641125,5.05882626,5.10523751
50,3,6,47,131,Tennessee,Obion County,30267,-136,336,396,-60,7,-83,-76,0,461,11.07631449,13.05422779,-1.977913301,0.230756552,-2.7361134,-2.505356849
50,3,6,47,133,Tennessee,Overton County,22068,78,218,309,-91,1,167,168,1,286,9.896046121,14.02696446,-4.130918335,0.045394707,7.580916065,7.626310772
50,3,6,47,135,Tennessee,Perry County,8064,102,102,102,0,3,99,102,0,123,12.72931486,12.72931486,0,0.374391614,12.35492325,12.72931486
50,3,6,47,137,Tennessee,Pickett County,5082,19,39,58,-19,-3,41,38,0,74,7.688516511,11.43420404,-3.745687531,-0.591424347,8.082799409,7.491375062
50,3,6,47,139,Tennessee,Polk County,16898,133,171,233,-62,0,195,195,0,244,10.15952232,13.84309182,-3.683569498,0,11.58542019,11.58542019
50,3,6,47,141,Tennessee,Putnam County,78843,1477,873,757,116,278,1077,1355,6,2568,11.17733293,9.692143218,1.485189714,3.559333969,13.78921829,17.34855226
50,3,6,47,143,Tennessee,Rhea County,33044,302,391,396,-5,80,227,307,0,830,11.88702764,12.03903566,-0.152008026,2.432128416,6.901164382,9.333292798
50,3,6,47,145,Tennessee,Roane County,53140,208,457,723,-266,-12,487,475,-1,646,8.616788596,13.63224979,-5.015461196,-0.226261407,9.182442115,8.956180707
50,3,6,47,147,Tennessee,Robertson County,71012,858,865,663,202,84,570,654,2,703,12.25507559,9.393196662,2.861878923,1.190088265,8.07559894,9.265687205
50,3,6,47,149,Tennessee,Rutherford County,324890,8213,4111,2036,2075,645,5473,6118,20,5098,12.81549706,6.346959866,6.468537191,2.010701922,17.06135135,19.07205327
50,3,6,47,151,Tennessee,Scott County,22039,54,265,291,-26,-1,83,82,-2,264,12.03888788,13.22006178,-1.181173905,-0.045429766,3.770670543,3.725240778
50,3,6,47,153,Tennessee,Sequatchie County,14876,124,157,163,-6,-1,131,130,0,188,10.5980829,11.00310517,-0.405022276,-0.067503713,8.842986364,8.775482652
50,3,6,47,155,Tennessee,Sevier County,97892,615,1051,1033,18,170,430,600,-3,980,10.77015305,10.58569752,0.184455523,1.742079941,4.406437498,6.148517439
50,3,6,47,157,Tennessee,Shelby County,935764,-209,12785,8361,4424,1286,-5924,-4638,5,18241,13.6611073,8.933947451,4.727159852,1.374124677,-6.329949133,-4.955824456
50,3,6,47,159,Tennessee,Smith County,19942,292,242,202,40,-3,255,252,0,159,12.22469186,10.20408163,2.020610224,-0.151545767,12.88139018,12.72984441
50,3,6,47,161,Tennessee,Stewart County,13561,193,143,162,-19,-6,218,212,0,92,10.62052063,12.03163875,-1.411118125,-0.44561625,16.19072376,15.74510751
50,3,6,47,163,Tennessee,Sullivan County,157668,717,1473,1971,-498,-13,1229,1216,-1,2630,9.363706578,12.52944037,-3.165733792,-0.082639637,7.812624158,7.729984521
50,3,6,47,165,Tennessee,Sumner County,187149,3565,2132,1682,450,79,3027,3106,9,1250,11.50153884,9.073915729,2.427623114,0.426182725,16.32981148,16.75599421
50,3,6,47,167,Tennessee,Tipton County,61581,270,688,598,90,28,156,184,-4,962,11.19682323,9.732122514,1.464700713,0.455684666,2.538814569,2.994499235
50,3,6,47,169,Tennessee,Trousdale County,11012,157,100,84,16,3,137,140,1,2579,9.14620204,7.682809713,1.463392326,0.274386061,12.53029679,12.80468286
50,3,6,47,171,Tennessee,Unicoi County,17761,6,157,272,-115,0,122,122,-1,405,8.841085708,15.31704021,-6.475954499,0,6.870143034,6.870143034
50,3,6,47,173,Tennessee,Union County,19688,281,199,217,-18,6,291,297,2,152,10.18032997,11.10116383,-0.920833866,0.306944622,14.88681417,15.19375879
50,3,6,47,175,Tennessee,Van Buren County,5765,57,61,47,14,-1,43,42,1,94,10.63366164,8.193149133,2.440512508,-0.174322322,7.495859845,7.321537523
50,3,6,47,177,Tennessee,Warren County,40878,188,475,464,11,51,127,178,-1,580,11.64672421,11.37701059,0.269713613,1.250490388,3.113966261,4.36445665
50,3,6,47,179,Tennessee,Washington County,128607,994,1241,1397,-156,135,1014,1149,1,4529,9.686987745,10.90469128,-1.217703536,1.053781906,7.915072984,8.96885489
50,3,6,47,181,Tennessee,Wayne County,16558,2,133,210,-77,2,77,79,0,2146,8.032856194,12.68345715,-4.650600954,0.12079483,4.650600954,4.771395784
50,3,6,47,183,Tennessee,Weakley County,33415,119,326,351,-25,32,115,147,-3,1651,9.773500622,10.5230022,-0.749501581,0.959362024,3.447707275,4.407069299
50,3,6,47,185,Tennessee,White County,27107,363,303,344,-41,4,400,404,0,382,11.25327292,12.77599302,-1.522720098,0.148558058,14.85580584,15.00436389
50,3,6,47,187,Tennessee,Williamson County,231729,5809,2357,1287,1070,402,4347,4749,-10,1153,10.30047045,5.624397737,4.676072711,1.756804888,18.99709166,20.75389655
50,3,6,47,189,Tennessee,Wilson County,140625,4085,1557,1114,443,130,3500,3630,12,1389,11.23518482,8.038533004,3.196651814,0.938069381,25.25571411,26.19378349
40,3,7,48,0,Texas,Texas,28701845,379128,391451,200500,190951,104976,82569,187545,632,600251,13.72920672,7.032057519,6.697149204,3.681781896,2.895910012,6.577691908
50,3,7,48,1,Texas,Anderson County,58057,-155,580,686,-106,47,-94,-47,-2,14357,9.976863996,11.8002219,-1.823357903,0.808470014,-1.616940027,-0.808470014
50,3,7,48,3,Texas,Andrews County,18128,497,274,139,135,31,331,362,0,80,15.32481333,7.774266618,7.550546716,1.733829246,18.51282195,20.24665119
50,3,7,48,5,Texas,Angelina County,87092,-619,1139,939,200,59,-879,-820,1,2751,13.03181296,10.74352271,2.288290247,0.675045623,-10.05703563,-9.381990012
50,3,7,48,7,Texas,Aransas County,23792,-1655,230,362,-132,3,-1533,-1530,7,453,9.342188103,14.70379171,-5.361603607,0.121854627,-62.26771462,-62.14585999
50,3,7,48,9,Texas,Archer County,8786,0,75,73,2,1,-3,-2,0,51,8.536307762,8.308672889,0.227634874,0.113817437,-0.34145231,-0.227634874
50,3,7,48,11,Texas,Armstrong County,1892,11,24,21,3,0,6,6,2,54,12.72197191,11.13172542,1.590246488,0,3.180492976,3.180492976
50,3,7,48,13,Texas,Atascosa County,50310,1241,698,422,276,5,960,965,0,373,14.04723332,8.492739915,5.554493404,0.100624881,19.31997706,19.42060194
50,3,7,48,15,Texas,Austin County,29989,232,336,276,60,15,158,173,-1,198,11.2476149,9.239112242,2.008502661,0.502125665,5.289057008,5.791182673
50,3,7,48,17,Texas,Bailey County,7027,-27,131,36,95,21,-143,-122,0,106,18.60663305,5.113273205,13.49335985,2.982742703,-20.31105745,-17.32831475
50,3,7,48,19,Texas,Bandera County,22824,500,189,240,-51,4,543,547,4,308,8.372463897,10.63170019,-2.25923629,0.177195003,24.05422167,24.23141667
50,3,7,48,21,Texas,Bastrop County,86976,2167,1130,714,416,-1,1748,1747,4,2348,13.15597986,8.312716477,4.843263382,-0.01164246,20.35102017,20.33937771
50,3,7,48,23,Texas,Baylor County,3582,23,34,50,-16,0,41,41,-2,64,9.522475844,14.00364095,-4.481165103,0,11.48298558,11.48298558
50,3,7,48,25,Texas,Bee County,32587,-12,339,234,105,1,-118,-117,0,7786,10.40100635,7.179455711,3.22155064,0.030681435,-3.62040929,-3.589727856
50,3,7,48,27,Texas,Bell County,355642,7791,6047,2232,3815,864,3087,3951,25,9482,17.19135798,6.345478917,10.84587906,2.45631442,8.776206728,11.23252115
50,3,7,48,29,Texas,Bexar County,1986049,27208,27700,13794,13906,5128,8180,13308,-6,42261,14.0434841,6.993350892,7.05013321,2.599819006,4.147137183,6.746956189
50,3,7,48,31,Texas,Blanco County,11702,189,98,115,-17,18,187,205,1,23,8.442817144,9.907387465,-1.464570321,1.550721516,16.11027353,17.66099505
