Population,County,State
11683.0,Decatur,Tennessee
25903.0,McNairy,Tennessee
5614.0,Martin,Texas
104557.0,Bradley,Tennessee
4408.0,Kimble,Texas
54368.0,Van Zandt,Texas
8571.0,Yoakum,Texas
12275.0,Red River,Texas
3865.0,Sutton,Texas
40769.0,Upshur,Texas
41551.0,Wharton,Texas
665.0,Borden,Texas
10083.0,Marion,Texas
128560.0,Grayson,Texas
28317.0,Palo Pinto,Texas
20435.0,DeWitt,Texas
13770.0,Callahan,Texas
123494.0,Gregg,Texas
301454.0,Lubbock,Texas
118910.0,Kaufman,Texas
5872.0,Floyd,Texas
40292.0,Chambers,Texas
342236.0,Bell,Texas
21571.0,Hutchinson,Texas
84047.0,Orange,Texas
7802.0,Winkler,Texas
45750.0,Burnet,Texas
2586552.0,Dallas,Texas
662.0,McMullen,Texas
163475.0,Johnson,Texas
5767.0,Hartley,Texas
23515.0,Limestone,Texas
129802.0,Parker,Texas
2241.0,Culberson,Texas
6288.0,Garza,Texas
1203166.0,Travis,Texas
2996.0,Collingsworth,Texas
13262.0,Lamb,Texas
102.0,Loving,Texas
25360.0,Prentiss,Mississippi
142014.0,Jackson,Mississippi
10170.0,Tunica,Mississippi
9120.0,Claiborne,Mississippi
77323.0,Lauderdale,Mississippi
27073.0,Simpson,Mississippi
18581.0,Attala,Mississippi
23802.0,Coahoma,Mississippi
14601.0,Walthall,Mississippi
31315.0,Pontotoc,Mississippi
37180.0,Alcorn,Mississippi
176132.0,DeSoto,Mississippi
3664.0,Mercer,Missouri
239164.0,Clay,Missouri
15504.0,Dent,Missouri
2040.0,Worth,Missouri
311273.0,St. Louis city,Missouri
42733.0,Butler,Missouri
4456.0,Holt,Missouri
11545.0,Montgomery,Missouri
29512.0,Stoddard,Missouri
24931.0,Washington,Missouri
12564.0,DeKalb,Missouri
32589.0,Lafayette,Missouri
4502.0,Schuyler,Missouri
45096.0,Camden,Missouri
119238.0,Jasper,Missouri
22827.0,McDonald,Missouri
31549.0,Polk,Missouri
6315.0,Reynolds,Missouri
38729.0,Scott,Missouri
11850.0,Barton,Missouri
76740.0,Cole,Missouri
14746.0,Gasconade,Missouri
15254.0,Macon,Missouri
17031.0,Pemiscot,Missouri
8246.0,Shannon,Missouri
13374.0,Douglas,Missouri
21765.0,Henry,Missouri
38133.0,Lawrence,Missouri
5789.0,Chouteau,Montana
19358.0,Lincoln,Montana
777.0,Treasure,Montana
3653.0,Sweet Grass,Montana
1342.0,Prairie,Montana
13699.0,Glacier,Montana
724.0,Golden Valley,Montana
9410.0,Stillwater,Montana
3269.0,Granite,Montana
8218.0,Madison,Montana
3574.0,Sheridan,Montana
13376.0,Big Horn,Montana
1141.0,Garfield,Montana
67077.0,Lewis and Clark,Montana
115983.0,Missoula,Montana
81746.0,Cascade,Montana
6861.0,Powell,Montana
104729.0,Gallatin,Montana
9393.0,Beaverhead,Montana
4807.0,Musselshell,Montana
5234.0,Sheridan,Nebraska
4275.0,Nuckolls,Nebraska
2609.0,Frontier,Nebraska
554992.0,Douglas,Nebraska
3734.0,Chase,Nebraska
418.0,Arthur,Nebraska
3006.0,Franklin,Nebraska
7188.0,Jefferson,Nebraska
585.0,Loup,Nebraska
9120.0,Phelps,Nebraska
36255.0,Scotts Bluff,Nebraska
3667.0,Kimball,Nebraska
7803.0,Merrick,Nebraska
6528.0,Burt,Nebraska
8991.0,Cuming,Nebraska
718.0,Grant,Nebraska
943.0,Hayes,Nebraska
8523.0,Cedar,Nebraska
5197.0,Johnson,Nebraska
1975.0,Garfield,Nebraska
2676.0,Pawnee,Nebraska
822.0,Wheeler,Nebraska
13799.0,York,Nebraska
10760.0,Colfax,Nebraska
886.0,Logan,Nebraska
5255.0,Polk,Nebraska
2988.0,Brown,Nebraska
5746.0,Lander,Nevada
1830.0,Eureka,Nevada
368762.0,Mercer,New Jersey
330176.0,Somerset,New Jersey
268539.0,Atlantic,New Jersey
826698.0,Middlesex,New Jersey
93705.0,Cape May,New Jersey
553066.0,Union,New Jersey
125051.0,Hunterdon,New Jersey
18356.0,Los Alamos,New Mexico
75956.0,Valencia,New Mexico
677692.0,Bernalillo,New Mexico
2060.0,De Baca,New Mexico
4371.0,Hidalgo,New Mexico
140769.0,Sandoval,New Mexico
50199.0,Curry,New Mexico
459.0,Harding,New Mexico
127455.0,San Juan,New Mexico
65459.0,Chaves,New Mexico
4175.0,Union,New Mexico
19117.0,Roosevelt,New Mexico
1437872.0,Bronx,New York
53743.0,Fulton,New York
159431.0,Rensselaer,New York
293894.0,Dutchess,New York
62505.0,Herkimer,New York
109558.0,St. Lawrence,New York
64480.0,Warren,New York
744248.0,Monroe,New York
179303.0,Ulster,New York
63907.0,Livingston,New York
47617.0,Greene,New York
47025.0,Allegany,New York
77686.0,Cattaraugus,New York
154883.0,Schenectady,New York
25009.0,Yates,New York
60433.0,Haywood,North Carolina
10973.0,Alleghany,North Carolina
97159.0,Cleveland,North Carolina
58874.0,Granville,North Carolina
53239.0,Hoke,North Carolina
172525.0,Iredell,North Carolina
177372.0,Pitt,North Carolina
27668.0,Cherokee,North Carolina
68460.0,Wilkes,North Carolina
37119.0,Alexander,North Carolina
68920.0,Carteret,North Carolina
39479.0,Pasquotank,North Carolina
14254.0,Swain,North Carolina
25306.0,Anson,North Carolina
64902.0,Franklin,North Carolina
34410.0,Macon,North Carolina
33513.0,Transylvania,North Carolina
56293.0,Columbus,North Carolina
27338.0,Montgomery,North Carolina
45189.0,Richmond,North Carolina
72099.0,Surry,North Carolina
254474.0,Buncombe,North Carolina
201448.0,Cabarrus,North Carolina
164664.0,Davidson,North Carolina
24153.0,Hertford,North Carolina
59020.0,Pender,North Carolina
54117.0,Watauga,North Carolina
4119.0,Tyrrell,North Carolina
8019.0,Traill,North Dakota
4970.0,Dickey,North Dakota
69034.0,Ward,North Dakota
5927.0,McHenry,North Dakota
6886.0,Benson,North Dakota
2495.0,Renville,North Dakota
93737.0,Burleigh,North Dakota
1837.0,Oliver,North Dakota
11557.0,Ramsey,North Dakota
2266.0,Griggs,North Dakota
1405.0,Sheridan,North Dakota
4055.0,Wells,North Dakota
231064.0,Mahoning,Ohio
76377.0,Scioto,Ohio
23160.0,Meigs,Ohio
28214.0,Pike,Ohio
812037.0,Hamilton,Ohio
75136.0,Erie,Ohio
60622.0,Lawrence,Ohio
92526.0,Tuscarawas,Ohio
43679.0,Brown,Ohio
172293.0,Licking,Ohio
27578.0,Carroll,Ohio
203216.0,Clermont,Ohio
43007.0,Highland,Ohio
162644.0,Portage,Ohio
68472.0,Belmont,Ohio
35985.0,Perry,Ohio
21763.0,Bandera,Texas
16890.0,Robertson,Texas
136348.0,Taylor,Texas
14569.0,Trinity,Texas
2904.0,Cochran,Texas
135097.0,Comal,Texas
22955.0,Houston,Texas
120899.0,Potter,Texas
17239.0,Scurry,Texas
4839.0,Crane,Texas
1385.0,Stonewall,Texas
37834.0,Brown,Texas
32691.0,Bee,Texas
8098.0,McCulloch,Texas
16952.0,Lee,Texas
168838.0,Ellis,Texas
51365.0,Kerr,Texas
17299.0,Falls,Texas
10155.0,Montgomery,Iowa
22208.0,Mahaska,Iowa
21125.0,Buchanan,Iowa
8044.0,Decatur,Iowa
13318.0,Jackson,Kansas
2810.0,Logan,Kansas
164345.0,Wyandotte,Kansas
8142.0,Clay,Kansas
54977.0,Saline,Kansas
6888.0,Wabaunsee,Kansas
6222.0,Mitchell,Kansas
16363.0,Atchison,Kansas
36957.0,Finney,Kansas
80042.0,Leavenworth,Kansas
2063.0,Stanton,Kansas
4261.0,Meade,Kansas
9582.0,Pratt,Kansas
7852.0,Anderson,Kansas
34895.0,Geary,Kansas
34484.0,Ford,Kansas
9798.0,Marshall,Kansas
2677.0,Cheyenne,Kansas
35591.0,Cowley,Kansas
25563.0,Franklin,Kansas
2916.0,Jewell,Kansas
9762.0,Rice,Kansas
2645.0,Chase,Kansas
2143.0,Wichita,Kansas
5486.0,Norton,Kansas
26791.0,Barton,Kansas
2925.0,Edwards,Kansas
3102.0,Rush,Kansas
12032.0,Marion,Kansas
5902.0,Ottawa,Kansas
4733.0,Barber,Kansas
19004.0,Dickinson,Kansas
8637.0,Trimble,Kentucky
4568.0,Hickman,Kentucky
45388.0,Nelson,Kentucky
24915.0,Grant,Kentucky
26849.0,Logan,Kentucky
14520.0,Pendleton,Kentucky
18246.0,Spencer,Kentucky
12268.0,Bath,Kentucky
29913.0,Boyle,Kentucky
27134.0,Harlan,Kentucky
24458.0,Lincoln,Kentucky
10634.0,Monroe,Kentucky
14802.0,Union,Kentucky
38776.0,Calloway,Kentucky
99937.0,Daviess,Kentucky
64145.0,Pulaski,Kentucky
46137.0,Henderson,Kentucky
15513.0,Knott,Kentucky
31081.0,Muhlenberg,Kentucky
19241.0,Adair,Kentucky
6713.0,Cumberland,Kentucky
6751.0,Lee,Kentucky
13490.0,Lewis,Kentucky
26097.0,Woodford,Kentucky
52422.0,Jessamine,Kentucky
22676.0,Letcher,Kentucky
65284.0,McCracken,Kentucky
36089.0,Whitley,Kentucky
36926.0,Floyd,Kentucky
17635.0,McCreary,Kentucky
10004.0,Metcalfe,Kentucky
24499.0,Rowan,Kentucky
35872.0,Clark,Kentucky
10711.0,Carroll,Kentucky
14313.0,Estill,Kentucky
35765.0,Greenup,Kentucky
27290.0,Carter,Kentucky
98214.0,Lafourche Parish,Louisiana
31467.0,Jefferson Davis Parish,Louisiana
15377.0,West Feliciana Parish,Louisiana
36769.0,Beauregard Parish,Louisiana
33636.0,Evangeline Parish,Louisiana
47356.0,Lincoln Parish,Louisiana
39631.0,Webster Parish,Louisiana
32956.0,Iberville Parish,Louisiana
25992.0,Morehouse Parish,Louisiana
112587.0,Terrebonne Parish,Louisiana
16153.0,Claiborne Parish,Louisiana
40882.0,Avoyelles Parish,Louisiana
22158.0,Pointe Coupee Parish,Louisiana
51007.0,Vernon Parish,Louisiana
24088.0,Sabine Parish,Louisiana
14949.0,LaSalle Parish,Louisiana
34067.0,Lincoln,Maine
16887.0,Piscataquis,Maine
31694.0,Washington,Maine
35277.0,Sagadahoc,Maine
121545.0,Kennebec,Maine
54541.0,Hancock,Maine
25737.0,Somerset,Maryland
71977.0,Allegany,Maryland
906202.0,Prince George's,Maryland
248472.0,Frederick,Maryland
19593.0,Kent,Maryland
822280.0,Worcester,Massachusetts
37834.0,Chippewa,Michigan
1250843.0,Oakland,Michigan
173043.0,Muskegon,Michigan
88202.0,Lapeer,Michigan
41376.0,Sanilac,Michigan
5968.0,Ontonagon,Michigan
10364.0,Alcona,Michigan
17463.0,Kalkaska,Michigan
289564.0,Ingham,Michigan
20928.0,Ogemaw,Michigan
33111.0,Wexford,Michigan
25570.0,Dickinson,Michigan
23234.0,Menominee,Michigan
15006.0,Missaukee,Michigan
75272.0,Van Buren,Michigan
60057.0,Barry,Michigan
17552.0,Benzie,Michigan
8069.0,Schoolcraft,Michigan
91746.0,Grand Traverse,Michigan
409361.0,Genesee,Michigan
188482.0,Livingston,Michigan
24444.0,Manistee,Michigan
25289.0,Gladwin,Michigan
16669.0,Lawrence,Arkansas
20906.0,Conway,Arkansas
18124.0,Arkansas,Arkansas
72206.0,Lonoke,Arkansas
269075.0,Merced,California
8938.0,Modoc,California
18085.0,Inyo,California
539301.0,Stanislaus,California
63373.0,Tehama,California
59416.0,San Benito,California
186661.0,El Dorado,California
870044.0,San Francisco,California
460477.0,Tulare,California
99092.0,Nevada,California
155013.0,Madera,California
12862.0,Trinity,California
2135413.0,San Bernardino,California
380077.0,Placer,California
438530.0,Solano,California
21464.0,Colusa,California
150075.0,Kings,California
978130.0,Fresno,California
848112.0,Ventura,California
295123.0,Weld,Colorado
4640.0,Custer,Colorado
328614.0,Douglas,Colorado
55101.0,La Plata,Colorado
11351.0,Rio Grande,Colorado
5809.0,Bent,Colorado
544.0,San Juan,Colorado
21689.0,Logan,Colorado
24113.0,Teller,Colorado
25162.0,Elbert,Colorado
5548.0,Lincoln,Colorado
16444.0,Alamosa,Colorado
47002.0,Fremont,Colorado
41268.0,Montrose,Colorado
6468.0,Saguache,Colorado
878.0,Hinsdale,Colorado
15066.0,Grand,Colorado
18325.0,Otero,Colorado
183031.0,Litchfield,Connecticut
268881.0,New London,Connecticut
31877.0,Wakulla,Florida
944348.0,Fairfield,Connecticut
174822.0,Kent,Delaware
1378883.0,Hillsborough,Florida
16055.0,Gulf,Florida
338619.0,Osceola,Florida
65858.0,Walton,Florida
14105.0,Jefferson,Florida
27228.0,Hardee,Florida
40572.0,Okeechobee,Florida
17615.0,Gilchrist,Florida
263148.0,Alachua,Florida
176954.0,Charlotte,Florida
157581.0,Martin,Florida
412144.0,Sarasota,Florida
143087.0,Citrus,Florida
170442.0,Santa Rosa,Florida
1909151.0,Broward,Florida
76325.0,Monroe,Florida
103849.0,Whitfield,Georgia
69774.0,Troup,Georgia
33590.0,Harris,Georgia
20656.0,Worth,Georgia
10727.0,Evans,Georgia
2613.0,Webster,Georgia
3009.0,Glascock,Georgia
287049.0,Chatham,Georgia
10366.0,Lanier,Georgia
28900.0,Madison,Georgia
25631.0,Hart,Georgia
14120.0,McIntosh,Georgia
21503.0,Putnam,Georgia
5346.0,Warren,Georgia
35885.0,Bryan,Georgia
52714.0,Camden,Georgia
10348.0,Early,Georgia
42961.0,Coffee,Georgia
29922.0,Gilmer,Georgia
9884.0,Wilkes,Georgia
56790.0,Gordon,Georgia
241910.0,Cherokee,Georgia
29348.0,Lee,Georgia
16976.0,Greene,Georgia
17184.0,Cook,Georgia
1021902.0,Fulton,Georgia
31951.0,Lumpkin,Georgia
5836.0,Miller,Georgia
37017.0,Oconee,Georgia
221307.0,Henry,Georgia
18156.0,Long,Georgia
25676.0,Stephens,Georgia
26216.0,Upson,Georgia
26966.0,Peach,Georgia
19164.0,Pierce,Georgia
13990.0,Screven,Georgia
18510.0,Banks,Georgia
3001.0,Clay,Georgia
743187.0,DeKalb,Georgia
65755.0,Jackson,Georgia
7799.0,Lincoln,Georgia
18454.0,Appling,Georgia
11295.0,Pulaski,Georgia
11417.0,Towns,Georgia
7962.0,Turner,Georgia
7713.0,Power,Idaho
4326.0,Oneida,Idaho
5321.0,Lincoln,Idaho
13279.0,Franklin,Idaho
23431.0,Jerome,Idaho
20615.0,Minidoka,Idaho
21994.0,Blaine,Idaho
11549.0,Boundary,Idaho
15169.0,Gooding,Idaho
5962.0,Bear Lake,Idaho
112397.0,Bonneville,Idaho
8640.0,Clearwater,Idaho
7798.0,Lemhi,Idaho
42711.0,Bonner,Idaho
4141.0,Custer,Idaho
38705.0,Madison,Idaho
11080.0,Teton,Idaho
987638.0,Honolulu,Hawaii
78407.0,Vermilion,Illinois
15836.0,Clark,Illinois
34174.0,Effingham,Illinois
8221.0,Hamilton,Illinois
12602.0,Johnson,Illinois
36324.0,Livingston,Illinois
133852.0,Tazewell,Illinois
17338.0,Warren,Illinois
265670.0,Madison,Illinois
15693.0,Mercer,Illinois
6532.0,Alexander,Illinois
32546.0,Randolph,Illinois
106512.0,Macon,Illinois
16487.0,Wayne,Illinois
39127.0,Franklin,Illinois
30875.0,McDonough,Illinois
14703.0,Moultrie,Illinois
4249.0,Pope,Illinois
21832.0,Shelby,Illinois
209448.0,Champaign,Illinois
13398.0,Ford,Illinois
124626.0,Kendall,Illinois
38084.0,Marion,Illinois
13778.0,Mason,Illinois
22941.0,Starke,Indiana
32295.0,Greene,Indiana
66613.0,Wayne,Indiana
42418.0,Dubois,Indiana
73830.0,Hancock,Indiana
5887.0,Ohio,Indiana
16996.0,Parke,Indiana
8667.0,Benton,Indiana
37559.0,Putnam,Indiana
27827.0,Washington,Indiana
48483.0,Henry,Indiana
129505.0,Madison,Indiana
12411.0,Pike,Indiana
34474.0,Steuben,Indiana
35901.0,Miami,Indiana
27947.0,Wells,Indiana
115616.0,Delaware,Indiana
32237.0,Jefferson,Indiana
14018.0,Newton,Indiana
269240.0,St. Joseph,Indiana
10628.0,Switzerland,Indiana
19994.0,Carroll,Indiana
36378.0,Huntington,Indiana
24217.0,White,Indiana
20993.0,Jay,Indiana
115702.0,Clark,Indiana
18077.0,Jefferson,Iowa
13880.0,Allamakee,Iowa
84002.0,Dallas,Iowa
14735.0,Butler,Iowa
6968.0,Fremont,Iowa
6201.0,Taylor,Iowa
7489.0,Worth,Iowa
3726.0,Adams,Iowa
12099.0,Chickasaw,Iowa
17056.0,Dickinson,Iowa
147001.0,Johnson,Iowa
17136.0,Tama,Iowa
10245.0,Franklin,Iowa
20344.0,Carroll,Iowa
15858.0,Floyd,Iowa
11223.0,Louisa,Iowa
11769.0,Lyon,Iowa
11694.0,Shelby,Iowa
19926.0,Henry,Iowa
15363.0,Page,Iowa
93503.0,Pottawattamie,Iowa
17672.0,Clayton,Iowa
20260.0,Buena Vista,Iowa
10674.0,Guthrie,Iowa
9566.0,Humboldt,Iowa
22143.0,Washington,Iowa
